season,daytype,k_count,Municipality,monthly_income,water_access,roof_material,wall_material,cb_size,floor_area,years_electrified,fridge_freezer,geyser,heater,hotplate,iron,kettle,microwave,3_plate,4_plate,tv,washing_machine,fridge_freezer_use,geyser_use,heater_use,hotplate_use,iron_use,kettle_use,microwave_use,3_plate_use,4_plate_use,washing_machine_use,k
summer,Saturday,7,Emfuleni,51136.36363636363,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,44.0,23.0,1,1,0,1,1,1,1,0,0,1,1,never,daily,never,daily,weekly,daily,daily,never,never,weekly,31
summer,Sunday,6,Emfuleni,51136.36363636363,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,44.0,23.0,1,1,0,1,1,1,1,0,0,1,1,never,daily,never,daily,weekly,daily,daily,never,never,weekly,31
summer,weekday,27,Emfuleni,51136.36363636363,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,44.0,23.0,1,1,0,1,1,1,1,0,0,1,1,never,daily,never,daily,weekly,daily,daily,never,never,weekly,31
winter,Saturday,3,Emfuleni,51136.36363636363,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,44.0,23.0,1,1,0,1,1,1,1,0,0,1,1,never,daily,never,daily,weekly,daily,daily,never,never,weekly,31
summer,Friday,3,Emfuleni,0.0,tap inside house,Asbestos,Brick,20.0,46.0,1.0,1,0,0,1,1,1,1,0,0,1,0,never,never,never,daily,weekly,daily,daily,never,never,never,31
summer,Saturday,4,Emfuleni,0.0,tap inside house,Asbestos,Brick,20.0,46.0,1.0,1,0,0,1,1,1,1,0,0,1,0,never,never,never,daily,weekly,daily,daily,never,never,never,31
summer,Sunday,2,Emfuleni,0.0,tap inside house,Asbestos,Brick,20.0,46.0,1.0,1,0,0,1,1,1,1,0,0,1,0,never,never,never,daily,weekly,daily,daily,never,never,never,31
summer,weekday,3,Emfuleni,0.0,tap inside house,Asbestos,Brick,20.0,46.0,1.0,1,0,0,1,1,1,1,0,0,1,0,never,never,never,daily,weekly,daily,daily,never,never,never,31
summer,Saturday,2,Emfuleni,3806.818181818182,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,45.0,42.0,1,0,1,0,1,1,1,0,1,1,1,never,never,daily,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,13,Emfuleni,3806.818181818182,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,45.0,42.0,1,0,1,0,1,1,1,0,1,1,1,never,never,daily,never,weekly,daily,daily,never,daily,weekly,31
summer,Friday,2,Emfuleni,0.0,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,46.0,15.0,1,0,1,0,1,1,1,0,1,1,0,never,never,daily,never,weekly,daily,daily,never,daily,never,31
summer,weekday,2,Emfuleni,0.0,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,46.0,15.0,1,0,1,0,1,1,1,0,1,1,0,never,never,daily,never,weekly,daily,daily,never,daily,never,31
winter,weekday,2,Emfuleni,12159.090909090908,tap inside house,Tiles,Brick,20.0,61.0,34.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,Friday,2,Emfuleni,4943.181818181818,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,53.0,34.0,1,0,1,0,1,1,0,0,1,1,1,never,never,daily,never,weekly,daily,never,never,daily,weekly,31
summer,Saturday,2,Emfuleni,4943.181818181818,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,53.0,34.0,1,0,1,0,1,1,0,0,1,1,1,never,never,daily,never,weekly,daily,never,never,daily,weekly,31
summer,weekday,3,Emfuleni,4943.181818181818,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,53.0,34.0,1,0,1,0,1,1,0,0,1,1,1,never,never,daily,never,weekly,daily,never,never,daily,weekly,31
summer,weekday,2,Emfuleni,2840.909090909091,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,42.0,35.0,1,0,1,1,1,1,0,0,0,1,1,never,never,weekly,daily,weekly,daily,never,never,never,weekly,31
winter,Friday,3,Emfuleni,1534.090909090909,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,46.0,45.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
winter,weekday,7,Emfuleni,1534.090909090909,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,46.0,45.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
summer,Saturday,2,Emfuleni,1704.5454545454545,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,46.0,45.0,1,0,0,0,1,1,0,0,1,1,1,never,never,never,never,weekly,daily,never,never,daily,weekly,31
summer,weekday,2,Emfuleni,1704.5454545454545,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,46.0,45.0,1,0,0,0,1,1,0,0,1,1,1,never,never,never,never,weekly,daily,never,never,daily,weekly,31
winter,Saturday,2,Emfuleni,1704.5454545454545,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,46.0,45.0,1,0,0,0,1,1,0,0,1,1,1,never,never,never,never,weekly,daily,never,never,daily,weekly,31
summer,Friday,2,Matjhabeng,21590.90909090909,tap in yard,IBR/Corr.Iron/Zinc,IBR/Corr.Iron/Zinc,20.0,21.0,13.0,0,0,0,1,1,1,1,0,0,0,1,never,never,never,daily,weekly,daily,daily,never,never,weekly,31
summer,Saturday,2,Matjhabeng,21590.90909090909,tap in yard,IBR/Corr.Iron/Zinc,IBR/Corr.Iron/Zinc,20.0,21.0,13.0,0,0,0,1,1,1,1,0,0,0,1,never,never,never,daily,weekly,daily,daily,never,never,weekly,31
summer,weekday,5,Matjhabeng,21590.90909090909,tap in yard,IBR/Corr.Iron/Zinc,IBR/Corr.Iron/Zinc,20.0,21.0,13.0,0,0,0,1,1,1,1,0,0,0,1,never,never,never,daily,weekly,daily,daily,never,never,weekly,31
winter,Saturday,2,Matjhabeng,21590.90909090909,tap in yard,IBR/Corr.Iron/Zinc,IBR/Corr.Iron/Zinc,20.0,21.0,13.0,0,0,0,1,1,1,1,0,0,0,1,never,never,never,daily,weekly,daily,daily,never,never,weekly,31
winter,weekday,2,Matjhabeng,21590.90909090909,tap in yard,IBR/Corr.Iron/Zinc,IBR/Corr.Iron/Zinc,20.0,21.0,13.0,0,0,0,1,1,1,1,0,0,0,1,never,never,never,daily,weekly,daily,daily,never,never,weekly,31
summer,Sunday,2,Matjhabeng,4375.0,tap in yard,IBR/Corr.Iron/Zinc,Brick,20.0,51.0,5.0,2,0,0,0,1,1,1,0,1,0,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,2,Matjhabeng,1534.090909090909,tap in yard,IBR/Corr.Iron/Zinc,Brick,20.0,40.0,8.0,1,0,1,0,1,1,1,0,1,1,1,never,never,daily,never,weekly,daily,daily,never,daily,weekly,31
summer,Friday,3,Matjhabeng,4318.181818181818,tap inside house,IBR/Corr.Iron/Zinc,Daub/Mud/Clay,20.0,85.0,22.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,Saturday,10,Matjhabeng,4318.181818181818,tap inside house,IBR/Corr.Iron/Zinc,Daub/Mud/Clay,20.0,85.0,22.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,Sunday,2,Matjhabeng,4318.181818181818,tap inside house,IBR/Corr.Iron/Zinc,Daub/Mud/Clay,20.0,85.0,22.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,20,Matjhabeng,4318.181818181818,tap inside house,IBR/Corr.Iron/Zinc,Daub/Mud/Clay,20.0,85.0,22.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
winter,Saturday,2,Matjhabeng,4318.181818181818,tap inside house,IBR/Corr.Iron/Zinc,Daub/Mud/Clay,20.0,85.0,22.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
winter,weekday,2,Matjhabeng,4318.181818181818,tap inside house,IBR/Corr.Iron/Zinc,Daub/Mud/Clay,20.0,85.0,22.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
winter,weekday,2,Matjhabeng,10227.272727272728,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,47.0,1.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,Friday,3,Matjhabeng,1534.090909090909,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,48.0,20.0,1,0,0,0,1,0,0,0,1,0,0,never,never,never,never,weekly,never,never,never,daily,never,31
summer,Saturday,4,Matjhabeng,1534.090909090909,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,48.0,20.0,1,0,0,0,1,0,0,0,1,0,0,never,never,never,never,weekly,never,never,never,daily,never,31
summer,Sunday,2,Matjhabeng,1534.090909090909,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,48.0,20.0,1,0,0,0,1,0,0,0,1,0,0,never,never,never,never,weekly,never,never,never,daily,never,31
summer,weekday,8,Matjhabeng,1534.090909090909,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,48.0,20.0,1,0,0,0,1,0,0,0,1,0,0,never,never,never,never,weekly,never,never,never,daily,never,31
winter,Friday,3,Matjhabeng,1534.090909090909,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,48.0,20.0,1,0,0,0,1,0,0,0,1,0,0,never,never,never,never,weekly,never,never,never,daily,never,31
winter,Saturday,2,Matjhabeng,1534.090909090909,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,48.0,20.0,1,0,0,0,1,0,0,0,1,0,0,never,never,never,never,weekly,never,never,never,daily,never,31
winter,Sunday,2,Matjhabeng,1534.090909090909,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,48.0,20.0,1,0,0,0,1,0,0,0,1,0,0,never,never,never,never,weekly,never,never,never,daily,never,31
winter,weekday,18,Matjhabeng,1534.090909090909,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,48.0,20.0,1,0,0,0,1,0,0,0,1,0,0,never,never,never,never,weekly,never,never,never,daily,never,31
summer,weekday,3,Matjhabeng,1534.090909090909,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,36.0,22.0,1,0,0,0,1,1,0,0,1,1,0,never,never,never,never,weekly,daily,never,never,daily,never,31
summer,weekday,4,Matjhabeng,610.2272727272727,tap in yard,IBR/Corr.Iron/Zinc,Brick,20.0,48.0,22.0,1,0,0,0,0,0,0,1,0,1,0,never,never,never,never,never,never,never,daily,never,never,31
summer,Friday,2,Matjhabeng,1534.090909090909,tap in yard,Asbestos,Brick,20.0,48.0,14.0,1,0,1,0,1,1,1,0,1,1,1,never,never,daily,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,5,Matjhabeng,1534.090909090909,tap in yard,Asbestos,Brick,20.0,48.0,14.0,1,0,1,0,1,1,1,0,1,1,1,never,never,daily,never,weekly,daily,daily,never,daily,weekly,31
summer,Saturday,2,Matjhabeng,9090.90909090909,tap in yard,IBR/Corr.Iron/Zinc,IBR/Corr.Iron/Zinc,20.0,34.0,4.0,1,0,0,1,1,1,1,0,0,1,1,never,never,never,daily,weekly,daily,daily,never,never,weekly,31
summer,weekday,2,Matjhabeng,0.0,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,73.0,20.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,Friday,2,Matjhabeng,3068.181818181818,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,142.0,22.0,1,1,1,0,1,1,1,0,1,0,1,never,daily,daily,never,weekly,daily,daily,never,daily,weekly,31
summer,Saturday,3,Matjhabeng,3068.181818181818,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,142.0,22.0,1,1,1,0,1,1,1,0,1,0,1,never,daily,daily,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,11,Matjhabeng,3068.181818181818,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,142.0,22.0,1,1,1,0,1,1,1,0,1,0,1,never,daily,daily,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,2,Matjhabeng,1704.5454545454545,tap in yard,Plastic,Brick,20.0,18.0,22.0,1,0,0,1,1,1,1,0,0,1,0,never,never,never,daily,weekly,daily,daily,never,never,never,31
summer,Friday,5,Mangaung,9090.90909090909,tap inside house,Tiles,Brick,20.0,62.0,20.0,1,1,1,0,1,1,1,0,1,1,1,never,daily,daily,never,weekly,daily,daily,never,daily,weekly,31
summer,Saturday,7,Mangaung,9090.90909090909,tap inside house,Tiles,Brick,20.0,62.0,20.0,1,1,1,0,1,1,1,0,1,1,1,never,daily,daily,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,21,Mangaung,9090.90909090909,tap inside house,Tiles,Brick,20.0,62.0,20.0,1,1,1,0,1,1,1,0,1,1,1,never,daily,daily,never,weekly,daily,daily,never,daily,weekly,31
winter,weekday,2,Mangaung,9090.90909090909,tap inside house,Tiles,Brick,20.0,50.0,19.0,1,0,1,0,1,1,1,0,1,1,1,never,never,daily,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,3,Mangaung,6818.181818181818,tap inside house,Tiles,Plaster,20.0,55.0,8.0,1,1,1,0,1,1,1,0,1,1,0,never,daily,daily,never,weekly,daily,daily,never,daily,never,31
summer,weekday,5,Mangaung,12500.0,tap inside house,Tiles,Brick,20.0,55.0,13.0,1,1,0,0,1,1,1,0,1,0,1,never,daily,never,never,weekly,daily,daily,never,daily,weekly,31
summer,Friday,2,Mangaung,25000.0,tap inside house,Tiles,Brick,20.0,57.0,20.0,1,1,0,0,1,1,1,0,1,1,0,never,daily,never,never,weekly,daily,daily,never,daily,never,31
summer,Saturday,2,Mangaung,25000.0,tap inside house,Tiles,Brick,20.0,57.0,20.0,1,1,0,0,1,1,1,0,1,1,0,never,daily,never,never,weekly,daily,daily,never,daily,never,31
summer,Friday,2,Mangaung,11363.636363636364,tap inside house,Tiles,Brick,20.0,57.0,5.0,1,0,1,0,1,1,1,0,1,0,0,never,never,daily,never,weekly,daily,daily,never,daily,never,31
summer,Friday,2,Mangaung,7954.545454545455,tap inside house,Tiles,Brick,20.0,78.0,19.0,1,1,0,0,1,1,1,0,1,0,1,never,daily,never,never,weekly,daily,daily,never,daily,weekly,31
summer,Sunday,2,Mangaung,7954.545454545455,tap inside house,Tiles,Brick,20.0,78.0,19.0,1,1,0,0,1,1,1,0,1,0,1,never,daily,never,never,weekly,daily,daily,never,daily,weekly,31
summer,Friday,2,Mangaung,9090.90909090909,tap inside house,Tiles,Brick,20.0,81.0,8.0,1,1,1,0,1,1,1,0,1,0,1,never,daily,daily,never,weekly,daily,daily,never,daily,weekly,31
summer,Saturday,5,Mangaung,9090.90909090909,tap inside house,Tiles,Brick,20.0,81.0,8.0,1,1,1,0,1,1,1,0,1,0,1,never,daily,daily,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,17,Mangaung,9090.90909090909,tap inside house,Tiles,Brick,20.0,81.0,8.0,1,1,1,0,1,1,1,0,1,0,1,never,daily,daily,never,weekly,daily,daily,never,daily,weekly,31
winter,Friday,4,Mangaung,9090.90909090909,tap inside house,Tiles,Brick,20.0,81.0,8.0,1,1,1,0,1,1,1,0,1,0,1,never,daily,daily,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,6,Mangaung,0.0,tap inside house,Tiles,Brick,20.0,71.0,10.0,1,0,0,1,1,1,1,0,0,1,0,never,never,never,daily,weekly,daily,daily,never,never,never,31
summer,Saturday,2,Mangaung,0.0,tap inside house,Concrete,Brick,20.0,48.0,26.0,1,1,0,0,1,1,1,0,1,1,0,never,daily,never,never,weekly,daily,daily,never,daily,never,31
summer,Sunday,2,Mangaung,0.0,tap inside house,Concrete,Brick,20.0,48.0,26.0,1,1,0,0,1,1,1,0,1,1,0,never,daily,never,never,weekly,daily,daily,never,daily,never,31
summer,Friday,2,Mangaung,11931.818181818182,tap inside house,Tiles,Brick,20.0,193.0,20.0,1,1,1,0,1,1,1,0,1,1,1,never,daily,daily,never,weekly,daily,daily,never,daily,weekly,31
summer,Saturday,5,Mangaung,11931.818181818182,tap inside house,Tiles,Brick,20.0,193.0,20.0,1,1,1,0,1,1,1,0,1,1,1,never,daily,daily,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,7,Mangaung,11931.818181818182,tap inside house,Tiles,Brick,20.0,193.0,20.0,1,1,1,0,1,1,1,0,1,1,1,never,daily,daily,never,weekly,daily,daily,never,daily,weekly,31
winter,Saturday,3,Mangaung,11931.818181818182,tap inside house,Tiles,Brick,20.0,193.0,20.0,1,1,1,0,1,1,1,0,1,1,1,never,daily,daily,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,2,Mangaung,7954.545454545455,tap inside house,Tiles,Plaster,20.0,46.0,7.0,1,1,1,0,1,1,1,0,0,0,0,never,daily,daily,never,weekly,daily,daily,never,never,never,31
summer,weekday,8,Mangaung,9090.90909090909,tap inside house,Tiles,Brick,20.0,67.0,17.0,1,1,0,0,1,1,1,0,0,1,0,never,daily,never,never,weekly,daily,daily,never,never,never,31
summer,weekday,2,Mangaung,20454.545454545456,tap inside house,Tiles,Brick,20.0,71.0,8.0,1,1,1,0,1,1,1,0,0,0,1,never,daily,daily,never,weekly,daily,daily,never,never,weekly,31
summer,Friday,4,Mangaung,11022.727272727272,tap inside house,Tiles,Brick,20.0,67.0,3.0,1,0,1,0,1,1,1,0,1,1,1,never,never,weekly,never,weekly,daily,daily,never,daily,weekly,31
summer,Saturday,3,Mangaung,11022.727272727272,tap inside house,Tiles,Brick,20.0,67.0,3.0,1,0,1,0,1,1,1,0,1,1,1,never,never,weekly,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,7,Mangaung,11022.727272727272,tap inside house,Tiles,Brick,20.0,67.0,3.0,1,0,1,0,1,1,1,0,1,1,1,never,never,weekly,never,weekly,daily,daily,never,daily,weekly,31
winter,weekday,2,Mangaung,13181.818181818182,tap inside house,Tiles,Brick,20.0,58.0,18.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
summer,Saturday,2,Mangaung,11136.363636363636,tap inside house,Tiles,Brick,20.0,46.0,20.0,1,0,0,0,1,1,1,0,1,0,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
summer,Saturday,2,Mangaung,9090.90909090909,tap inside house,Tiles,Brick,20.0,60.0,10.0,1,1,1,0,1,1,1,0,1,1,1,never,daily,daily,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,7,Mangaung,9090.90909090909,tap inside house,Tiles,Brick,20.0,60.0,10.0,1,1,1,0,1,1,1,0,1,1,1,never,daily,daily,never,weekly,daily,daily,never,daily,weekly,31
winter,Friday,2,Mangaung,9090.90909090909,tap inside house,Tiles,Brick,20.0,60.0,10.0,1,1,1,0,1,1,1,0,1,1,1,never,daily,daily,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,10,Mangaung,8409.09090909091,tap inside house,Tiles,Plaster,20.0,46.0,18.0,1,1,0,0,1,1,1,0,1,1,1,never,daily,never,never,weekly,daily,daily,never,daily,weekly,31
winter,weekday,4,Mangaung,8409.09090909091,tap inside house,Tiles,Plaster,20.0,46.0,18.0,1,1,0,0,1,1,1,0,1,1,1,never,daily,never,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,3,Mangaung,13636.363636363636,tap inside house,Tiles,Brick,20.0,63.0,14.0,1,1,0,0,1,1,1,0,1,1,1,never,daily,never,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,7,Mangaung,15909.090909090908,tap inside house,Tiles,Brick,20.0,56.0,6.0,1,1,1,0,1,1,1,0,1,1,1,never,daily,weekly,never,weekly,daily,daily,never,daily,weekly,31
summer,Saturday,2,Mangaung,13409.090909090908,tap inside house,Tiles,Plaster,20.0,54.0,19.0,1,1,0,0,1,1,1,0,1,1,1,never,daily,never,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,11,Mangaung,13409.090909090908,tap inside house,Tiles,Plaster,20.0,54.0,19.0,1,1,0,0,1,1,1,0,1,1,1,never,daily,never,never,weekly,daily,daily,never,daily,weekly,31
winter,weekday,2,Mangaung,13409.090909090908,tap inside house,Tiles,Plaster,20.0,54.0,19.0,1,1,0,0,1,1,1,0,1,1,1,never,daily,never,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,4,Mangaung,11363.636363636364,tap inside house,Tiles,Brick,20.0,84.0,18.0,1,1,1,0,1,1,1,0,1,1,1,never,daily,daily,never,weekly,daily,daily,never,daily,weekly,31
summer,Friday,3,Mangaung,0.0,tap inside house,Tiles,Plaster,20.0,60.0,8.0,1,1,0,0,1,1,1,0,1,1,0,never,daily,never,never,weekly,daily,daily,never,daily,never,31
summer,Saturday,2,Mangaung,0.0,tap inside house,Tiles,Plaster,20.0,60.0,8.0,1,1,0,0,1,1,1,0,1,1,0,never,daily,never,never,weekly,daily,daily,never,daily,never,31
summer,Sunday,4,Mangaung,0.0,tap inside house,Tiles,Plaster,20.0,60.0,8.0,1,1,0,0,1,1,1,0,1,1,0,never,daily,never,never,weekly,daily,daily,never,daily,never,31
summer,weekday,14,Mangaung,0.0,tap inside house,Tiles,Plaster,20.0,60.0,8.0,1,1,0,0,1,1,1,0,1,1,0,never,daily,never,never,weekly,daily,daily,never,daily,never,31
summer,weekday,2,Mangaung,17045.454545454544,tap inside house,Tiles,Brick,20.0,56.0,20.0,1,1,1,0,1,1,1,1,0,1,0,never,daily,daily,never,weekly,daily,daily,daily,never,never,31
winter,weekday,2,Mangaung,3068.181818181818,tap inside house,Tiles,Brick,20.0,80.0,19.0,1,1,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,weekday,2,Mangaung,5454.545454545455,tap inside house,Tiles,Brick,20.0,173.0,11.0,1,1,0,0,1,1,1,0,1,1,1,never,daily,never,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,4,Mangaung,4545.454545454545,tap inside house,Tiles,Brick,20.0,54.0,19.0,1,1,1,0,1,1,1,0,1,1,1,never,daily,weekly,never,weekly,daily,daily,never,daily,weekly,31
summer,Saturday,2,Thembisile,1704.5454545454545,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,133.0,22.0,1,0,1,0,1,1,1,0,1,1,1,never,never,weekly,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,10,Thembisile,1704.5454545454545,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,133.0,22.0,1,0,1,0,1,1,1,0,1,1,1,never,never,weekly,never,weekly,daily,daily,never,daily,weekly,31
winter,Friday,2,Thembisile,1704.5454545454545,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,133.0,22.0,1,0,1,0,1,1,1,0,1,1,1,never,never,weekly,never,weekly,daily,daily,never,daily,weekly,31
summer,Friday,2,Thembisile,2840.909090909091,tap in yard,IBR/Corr.Iron/Zinc,Blocks,20.0,26.0,13.0,1,0,0,1,1,1,1,0,0,1,1,never,never,never,daily,weekly,daily,daily,never,never,weekly,31
summer,Saturday,3,Thembisile,2840.909090909091,tap in yard,IBR/Corr.Iron/Zinc,Blocks,20.0,26.0,13.0,1,0,0,1,1,1,1,0,0,1,1,never,never,never,daily,weekly,daily,daily,never,never,weekly,31
summer,weekday,10,Thembisile,2840.909090909091,tap in yard,IBR/Corr.Iron/Zinc,Blocks,20.0,26.0,13.0,1,0,0,1,1,1,1,0,0,1,1,never,never,never,daily,weekly,daily,daily,never,never,weekly,31
winter,weekday,4,Thembisile,2840.909090909091,tap in yard,IBR/Corr.Iron/Zinc,Blocks,20.0,26.0,13.0,1,0,0,1,1,1,1,0,0,1,1,never,never,never,daily,weekly,daily,daily,never,never,weekly,31
summer,Saturday,2,Thembisile,5681.818181818182,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,195.0,2.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,15,Thembisile,5681.818181818182,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,195.0,2.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
winter,Saturday,2,Thembisile,5681.818181818182,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,195.0,2.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,Sunday,2,Thembisile,0.0,block/street taps,IBR/Corr.Iron/Zinc,Plaster,20.0,77.0,13.0,1,0,0,0,1,1,0,0,1,1,0,never,never,never,never,weekly,daily,never,never,daily,never,31
summer,weekday,7,Thembisile,0.0,block/street taps,IBR/Corr.Iron/Zinc,Plaster,20.0,77.0,13.0,1,0,0,0,1,1,0,0,1,1,0,never,never,never,never,weekly,daily,never,never,daily,never,31
winter,weekday,2,Thembisile,1534.090909090909,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,113.0,20.0,1,0,1,1,1,1,1,0,0,1,0,never,never,weekly,daily,weekly,daily,daily,never,never,never,31
summer,weekday,3,Thembisile,1704.5454545454545,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,45.0,6.0,1,0,0,1,1,1,1,0,0,1,0,never,never,never,daily,weekly,daily,daily,never,never,never,31
summer,Friday,4,Thembisile,4375.0,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,102.0,21.0,1,0,0,1,1,1,0,0,0,1,1,never,never,never,daily,weekly,daily,never,never,never,weekly,31
summer,weekday,3,Thembisile,4375.0,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,102.0,21.0,1,0,0,1,1,1,0,0,0,1,1,never,never,never,daily,weekly,daily,never,never,never,weekly,31
winter,weekday,2,Thembisile,1704.5454545454545,tap in yard,IBR/Corr.Iron/Zinc,Daub/Mud/Clay,20.0,94.0,13.0,0,0,0,0,1,0,0,0,1,0,0,never,never,never,never,weekly,never,never,never,never,never,31
summer,weekday,7,Thembisile,1534.090909090909,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,59.0,13.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
summer,Friday,4,Ekurhuleni,1534.090909090909,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,85.0,26.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,Saturday,4,Ekurhuleni,1534.090909090909,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,85.0,26.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,weekday,2,Ekurhuleni,1534.090909090909,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,85.0,26.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,weekday,3,Ekurhuleni,0.0,tap inside house,Tiles,Brick,20.0,113.0,40.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
summer,Friday,2,Ekurhuleni,3806.818181818182,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,59.0,26.0,1,0,0,1,1,1,1,0,0,1,1,never,never,never,daily,weekly,daily,daily,never,never,weekly,31
